batch:4805 | markets_total:130708 | total spent 649393.47 | batch P/L: 25.00 | total P/L: 446274.63 | bank: 451274.63 | next offset: 54550 | timestamp 2025-06-13T04:42:33.398371Z

batch:4806 | markets_total:130736 | total spent 649603.47 | batch P/L: 215.00 | total P/L: 446489.63 | bank: 451489.63 | next offset: 54600 | timestamp 2025-06-13T09:11:00.13235Z

batch:4807 | markets_total:130736 | total spent 649603.47 | batch P/L: 0.00 | total P/L: 446489.63 | bank: 451489.63 | next offset: 54650 | timestamp None

batch:4808 | markets_total:130736 | total spent 649603.47 | batch P/L: 0.00 | total P/L: 446489.63 | bank: 451489.63 | next offset: 54700 | timestamp None

batch:4809 | markets_total:130752 | total spent 649683.47 | batch P/L: -5.00 | total P/L: 446484.63 | bank: 451484.63 | next offset: 54750 | timestamp 2025-06-13T14:35:33.69547Z

batch:4810 | markets_total:130801 | total spent 650023.47 | batch P/L: 235.00 | total P/L: 446719.63 | bank: 451719.63 | next offset: 54800 | timestamp 2025-06-13T16:11:38.924546Z

batch:4811 | markets_total:130851 | total spent 650213.53 | batch P/L: 79.94 | total P/L: 446799.57 | bank: 451799.57 | next offset: 54850 | timestamp 2025-06-13T17:29:34.644883Z

batch:4812 | markets_total:130878 | total spent 650333.53 | batch P/L: 105.00 | total P/L: 446904.57 | bank: 451904.57 | next offset: 54900 | timestamp 2025-06-13T22:06:25.040203Z

batch:4813 | markets_total:130914 | total spent 650492.49 | batch P/L: 138.43 | total P/L: 447043.01 | bank: 452043.01 | next offset: 54950 | timestamp 2025-06-14T20:41:05.623883Z

batch:4814 | markets_total:130961 | total spent 650722.49 | batch P/L: 145.00 | total P/L: 447188.01 | bank: 452188.01 | next offset: 55000 | timestamp 2025-06-15T12:15:39.248064Z

batch:4815 | markets_total:131011 | total spent 650762.49 | batch P/L: 35.00 | total P/L: 447223.01 | bank: 452223.01 | next offset: 55050 | timestamp 2025-06-16T00:36:17.153582Z

batch:4816 | markets_total:131057 | total spent 650762.49 | batch P/L: 0.00 | total P/L: 447223.01 | bank: 452223.01 | next offset: 55100 | timestamp 2025-06-16T00:36:19.669226Z

batch:4817 | markets_total:131081 | total spent 650962.49 | batch P/L: 175.00 | total P/L: 447398.01 | bank: 452398.01 | next offset: 55150 | timestamp 2025-06-16T11:26:39.59345Z

batch:4818 | markets_total:131126 | total spent 651361.36 | batch P/L: 273.31 | total P/L: 447671.32 | bank: 452671.32 | next offset: 55200 | timestamp 2025-06-16T14:09:21.021447Z

batch:4819 | markets_total:131129 | total spent 651391.36 | batch P/L: 20.00 | total P/L: 447691.32 | bank: 452691.32 | next offset: 55250 | timestamp 2025-06-16T15:31:24.629837Z

batch:4820 | markets_total:131147 | total spent 651561.36 | batch P/L: 80.00 | total P/L: 447771.32 | bank: 452771.32 | next offset: 55300 | timestamp 2025-06-16T15:41:18.720718Z

batch:4821 | markets_total:131173 | total spent 651751.36 | batch P/L: 160.00 | total P/L: 447931.32 | bank: 452931.32 | next offset: 55350 | timestamp 2025-06-16T18:21:42.787938Z

batch:4822 | markets_total:131222 | total spent 652161.36 | batch P/L: 340.00 | total P/L: 448271.32 | bank: 453271.32 | next offset: 55400 | timestamp 2025-06-16T20:20:18.056405Z

batch:4823 | markets_total:131256 | total spent 652431.36 | batch P/L: 255.00 | total P/L: 448526.32 | bank: 453526.32 | next offset: 55450 | timestamp 2025-06-17T14:00:22.317422Z

batch:4824 | markets_total:131272 | total spent 652591.36 | batch P/L: 115.00 | total P/L: 448641.32 | bank: 453641.32 | next offset: 55500 | timestamp 2025-06-17T14:47:04.45276Z

batch:4825 | markets_total:131280 | total spent 652601.36 | batch P/L: 15.00 | total P/L: 448656.32 | bank: 453656.32 | next offset: 55550 | timestamp 2025-06-17T15:15:45.567633Z

batch:4826 | markets_total:131330 | total spent 652631.36 | batch P/L: 20.00 | total P/L: 448676.32 | bank: 453676.32 | next offset: 55600 | timestamp 2025-06-17T15:31:06.915656Z

batch:4827 | markets_total:131362 | total spent 652791.36 | batch P/L: 65.00 | total P/L: 448741.32 | bank: 453741.32 | next offset: 55650 | timestamp 2025-06-17T15:54:15.656191Z

batch:4828 | markets_total:131395 | total spent 653055.36 | batch P/L: 146.00 | total P/L: 448887.32 | bank: 453887.32 | next offset: 55700 | timestamp 2025-06-17T19:18:28.701073Z

batch:4829 | markets_total:131422 | total spent 653215.36 | batch P/L: 115.00 | total P/L: 449002.32 | bank: 454002.32 | next offset: 55750 | timestamp 2025-06-18T14:44:24.120926Z

batch:4830 | markets_total:131422 | total spent 653215.36 | batch P/L: 0.00 | total P/L: 449002.32 | bank: 454002.32 | next offset: 55800 | timestamp None

batch:4831 | markets_total:131460 | total spent 653461.36 | batch P/L: 49.00 | total P/L: 449051.32 | bank: 454051.32 | next offset: 55850 | timestamp 2025-06-18T16:03:49.158876Z

batch:4832 | markets_total:131510 | total spent 653895.36 | batch P/L: 151.00 | total P/L: 449202.32 | bank: 454202.32 | next offset: 55900 | timestamp 2025-06-18T20:57:52.847747Z

batch:4833 | markets_total:131538 | total spent 653959.36 | batch P/L: 21.00 | total P/L: 449223.32 | bank: 454223.32 | next offset: 55950 | timestamp 2025-06-19T02:12:16.011214Z

batch:4834 | markets_total:131557 | total spent 654104.56 | batch P/L: 142.79 | total P/L: 449366.11 | bank: 454366.11 | next offset: 56000 | timestamp 2025-06-19T14:41:20.212837Z

batch:4835 | markets_total:131557 | total spent 654104.56 | batch P/L: 0.00 | total P/L: 449366.11 | bank: 454366.11 | next offset: 56050 | timestamp None

batch:4836 | markets_total:131599 | total spent 654324.56 | batch P/L: 230.00 | total P/L: 449596.11 | bank: 454596.11 | next offset: 56100 | timestamp 2025-06-19T15:34:26.999911Z

batch:4837 | markets_total:131649 | total spent 654404.56 | batch P/L: 120.00 | total P/L: 449716.11 | bank: 454716.11 | next offset: 56150 | timestamp 2025-06-19T18:02:57.925543Z

batch:4838 | markets_total:131698 | total spent 654506.96 | batch P/L: 128.60 | total P/L: 449844.71 | bank: 454844.71 | next offset: 56200 | timestamp 2025-06-19T18:54:51.99461Z

batch:4839 | markets_total:131748 | total spent 654778.96 | batch P/L: 158.00 | total P/L: 450002.71 | bank: 455002.71 | next offset: 56250 | timestamp 2025-06-19T22:16:31.962145Z

batch:4840 | markets_total:131778 | total spent 655018.96 | batch P/L: 185.00 | total P/L: 450187.71 | bank: 455187.71 | next offset: 56300 | timestamp 2025-06-20T14:39:15.507176Z

batch:4841 | markets_total:131811 | total spent 655264.96 | batch P/L: 269.00 | total P/L: 450456.71 | bank: 455456.71 | next offset: 56350 | timestamp 2025-06-20T14:40:01.370897Z

batch:4842 | markets_total:131811 | total spent 655264.96 | batch P/L: 0.00 | total P/L: 450456.71 | bank: 455456.71 | next offset: 56400 | timestamp None

batch:4843 | markets_total:131817 | total spent 655304.96 | batch P/L: 35.00 | total P/L: 450491.71 | bank: 455491.71 | next offset: 56450 | timestamp 2025-06-20T15:26:23.291593Z

batch:4844 | markets_total:131832 | total spent 655344.96 | batch P/L: 35.00 | total P/L: 450526.71 | bank: 455526.71 | next offset: 56500 | timestamp 2025-06-20T15:27:33.469353Z

batch:4845 | markets_total:131840 | total spent 655414.96 | batch P/L: 55.00 | total P/L: 450581.71 | bank: 455581.71 | next offset: 56550 | timestamp 2025-06-20T15:31:50.441125Z

batch:4846 | markets_total:131857 | total spent 655471.76 | batch P/L: 35.20 | total P/L: 450616.91 | bank: 455616.91 | next offset: 56600 | timestamp 2025-06-20T15:51:29.747964Z

batch:4847 | markets_total:131906 | total spent 655541.76 | batch P/L: 80.00 | total P/L: 450696.91 | bank: 455696.91 | next offset: 56650 | timestamp 2025-06-20T16:22:31.137813Z

batch:4848 | markets_total:131948 | total spent 655801.76 | batch P/L: 165.00 | total P/L: 450861.91 | bank: 455861.91 | next offset: 56700 | timestamp 2025-06-20T16:26:19.547635Z

batch:4849 | markets_total:131976 | total spent 655944.96 | batch P/L: 89.80 | total P/L: 450951.71 | bank: 455951.71 | next offset: 56750 | timestamp 2025-06-20T21:45:37.764744Z

batch:4850 | markets_total:132024 | total spent 656324.96 | batch P/L: 320.00 | total P/L: 451271.71 | bank: 456271.71 | next offset: 56800 | timestamp 2025-06-21T16:06:31.273064Z

batch:4851 | markets_total:132057 | total spent 656564.96 | batch P/L: 235.00 | total P/L: 451506.71 | bank: 456506.71 | next offset: 56850 | timestamp 2025-06-22T00:13:35.064048Z

batch:4852 | markets_total:132097 | total spent 656934.96 | batch P/L: 230.00 | total P/L: 451736.71 | bank: 456736.71 | next offset: 56900 | timestamp 2025-06-22T03:26:19.360288Z

batch:4853 | markets_total:132145 | total spent 657134.96 | batch P/L: 200.00 | total P/L: 451936.71 | bank: 456936.71 | next offset: 56950 | timestamp 2025-06-22T18:08:28.262944Z

batch:4854 | markets_total:132191 | total spent 657144.96 | batch P/L: -10.00 | total P/L: 451926.71 | bank: 456926.71 | next offset: 57000 | timestamp 2025-06-23T02:34:57.460822Z

batch:4855 | markets_total:132191 | total spent 657144.96 | batch P/L: 0.00 | total P/L: 451926.71 | bank: 456926.71 | next offset: 57050 | timestamp None

batch:4856 | markets_total:132191 | total spent 657144.96 | batch P/L: 0.00 | total P/L: 451926.71 | bank: 456926.71 | next offset: 57100 | timestamp None

batch:4857 | markets_total:132224 | total spent 657351.36 | batch P/L: 109.60 | total P/L: 452036.31 | bank: 457036.31 | next offset: 57150 | timestamp 2025-06-23T14:15:51.647864Z

batch:4858 | markets_total:132270 | total spent 657471.36 | batch P/L: 105.00 | total P/L: 452141.31 | bank: 457141.31 | next offset: 57200 | timestamp 2025-06-23T16:05:54.433703Z

batch:4859 | markets_total:132296 | total spent 657711.36 | batch P/L: 85.00 | total P/L: 452226.31 | bank: 457226.31 | next offset: 57250 | timestamp 2025-06-23T17:29:52.551907Z

batch:4860 | markets_total:132322 | total spent 657903.42 | batch P/L: 57.94 | total P/L: 452284.25 | bank: 457284.25 | next offset: 57300 | timestamp 2025-06-23T20:21:44.827521Z

batch:4861 | markets_total:132322 | total spent 657903.42 | batch P/L: 0.00 | total P/L: 452284.25 | bank: 457284.25 | next offset: 57350 | timestamp None

batch:4862 | markets_total:132328 | total spent 657943.42 | batch P/L: -15.00 | total P/L: 452269.25 | bank: 457269.25 | next offset: 57400 | timestamp 2025-06-24T13:37:58.319824Z

batch:4863 | markets_total:132377 | total spent 658003.42 | batch P/L: 15.00 | total P/L: 452284.25 | bank: 457284.25 | next offset: 57450 | timestamp 2025-06-24T13:49:41.992285Z

batch:4864 | markets_total:132413 | total spent 658313.42 | batch P/L: 215.00 | total P/L: 452499.25 | bank: 457499.25 | next offset: 57500 | timestamp 2025-06-24T15:00:14.611157Z

batch:4865 | markets_total:132462 | total spent 658563.42 | batch P/L: 25.00 | total P/L: 452524.25 | bank: 457524.25 | next offset: 57550 | timestamp 2025-06-24T19:51:29.534018Z

batch:4866 | markets_total:132488 | total spent 658663.42 | batch P/L: 100.00 | total P/L: 452624.25 | bank: 457624.25 | next offset: 57600 | timestamp 2025-06-25T12:55:41.665954Z

batch:4867 | markets_total:132488 | total spent 658663.42 | batch P/L: 0.00 | total P/L: 452624.25 | bank: 457624.25 | next offset: 57650 | timestamp None

batch:4868 | markets_total:132492 | total spent 658703.42 | batch P/L: 35.00 | total P/L: 452659.25 | bank: 457659.25 | next offset: 57700 | timestamp 2025-06-25T13:42:11.106588Z

batch:4869 | markets_total:132538 | total spent 658963.42 | batch P/L: 190.00 | total P/L: 452849.25 | bank: 457849.25 | next offset: 57750 | timestamp 2025-06-25T14:17:19.614632Z

batch:4870 | markets_total:132581 | total spent 659023.42 | batch P/L: 15.00 | total P/L: 452864.25 | bank: 457864.25 | next offset: 57800 | timestamp 2025-06-25T18:08:08.485474Z

batch:4871 | markets_total:132631 | total spent 659463.42 | batch P/L: 460.00 | total P/L: 453324.25 | bank: 458324.25 | next offset: 57850 | timestamp 2025-06-25T18:25:06.421165Z

batch:4872 | markets_total:132666 | total spent 659683.42 | batch P/L: 255.00 | total P/L: 453579.25 | bank: 458579.25 | next offset: 57900 | timestamp 2025-06-25T22:01:53.738528Z

batch:4873 | markets_total:132676 | total spent 659753.42 | batch P/L: 55.00 | total P/L: 453634.25 | bank: 458634.25 | next offset: 57950 | timestamp 2025-06-26T09:16:24.655711Z

batch:4874 | markets_total:132676 | total spent 659753.42 | batch P/L: 0.00 | total P/L: 453634.25 | bank: 458634.25 | next offset: 58000 | timestamp None

batch:4875 | markets_total:132702 | total spent 659973.42 | batch P/L: 155.00 | total P/L: 453789.25 | bank: 458789.25 | next offset: 58050 | timestamp 2025-06-26T14:37:57.427015Z

batch:4876 | markets_total:132741 | total spent 660153.42 | batch P/L: 120.00 | total P/L: 453909.25 | bank: 458909.25 | next offset: 58100 | timestamp 2025-06-26T19:25:16.178495Z

batch:4877 | markets_total:132785 | total spent 660416.22 | batch P/L: 219.20 | total P/L: 454128.45 | bank: 459128.45 | next offset: 58150 | timestamp 2025-06-26T19:40:57.476327Z

batch:4878 | markets_total:132820 | total spent 660636.22 | batch P/L: 205.00 | total P/L: 454333.45 | bank: 459333.45 | next offset: 58200 | timestamp 2025-06-27T10:01:57.602724Z

batch:4879 | markets_total:132831 | total spent 660726.22 | batch P/L: 85.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58250 | timestamp 2025-06-27T10:03:16.584181Z

batch:4880 | markets_total:132831 | total spent 660726.22 | batch P/L: 0.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58300 | timestamp None

batch:4881 | markets_total:132831 | total spent 660726.22 | batch P/L: 0.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58350 | timestamp None

batch:4882 | markets_total:132831 | total spent 660726.22 | batch P/L: 0.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58400 | timestamp None

batch:4883 | markets_total:132831 | total spent 660726.22 | batch P/L: 0.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58450 | timestamp None

batch:4884 | markets_total:132831 | total spent 660726.22 | batch P/L: 0.00 | total P/L: 454418.45 | bank: 459418.45 | next offset: 58500 | timestamp None

batch:4885 | markets_total:132864 | total spent 660966.18 | batch P/L: 109.95 | total P/L: 454528.40 | bank: 459528.40 | next offset: 58550 | timestamp 2025-06-27T14:36:44.647698Z

batch:4886 | markets_total:132912 | total spent 661196.18 | batch P/L: 170.00 | total P/L: 454698.40 | bank: 459698.40 | next offset: 58600 | timestamp 2025-06-27T15:52:40.493967Z

batch:4887 | markets_total:132953 | total spent 661356.18 | batch P/L: 165.00 | total P/L: 454863.40 | bank: 459863.40 | next offset: 58650 | timestamp 2025-06-27T20:37:44.681867Z

batch:4888 | markets_total:132963 | total spent 661436.18 | batch P/L: 45.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58700 | timestamp 2025-06-28T15:49:20.562054Z

batch:4889 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58750 | timestamp None

batch:4890 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58800 | timestamp None

batch:4891 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58850 | timestamp None

batch:4892 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58900 | timestamp None

batch:4893 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 58950 | timestamp None

batch:4894 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59000 | timestamp None

batch:4895 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59050 | timestamp None

batch:4896 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59100 | timestamp None

batch:4897 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59150 | timestamp None

batch:4898 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59200 | timestamp None

batch:4899 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59250 | timestamp None

batch:4900 | markets_total:132963 | total spent 661436.18 | batch P/L: 0.00 | total P/L: 454908.40 | bank: 459908.40 | next offset: 59300 | timestamp None

batch:4901 | markets_total:132974 | total spent 661466.18 | batch P/L: -5.00 | total P/L: 454903.40 | bank: 459903.40 | next offset: 59350 | timestamp 2025-06-29T01:42:46.488832Z

batch:4902 | markets_total:133009 | total spent 661616.18 | batch P/L: 175.00 | total P/L: 455078.40 | bank: 460078.40 | next offset: 59400 | timestamp 2025-06-29T13:54:15.827611Z

batch:4903 | markets_total:133059 | total spent 661656.18 | batch P/L: 60.00 | total P/L: 455138.40 | bank: 460138.40 | next offset: 59450 | timestamp 2025-06-29T22:59:53.432362Z

batch:4904 | markets_total:133096 | total spent 661656.18 | batch P/L: 0.00 | total P/L: 455138.40 | bank: 460138.40 | next offset: 59500 | timestamp 2025-06-29T23:05:36.289219Z

batch:4905 | markets_total:133110 | total spent 661786.18 | batch P/L: 145.00 | total P/L: 455283.40 | bank: 460283.40 | next offset: 59550 | timestamp 2025-06-30T08:51:51.339553Z

batch:4906 | markets_total:133110 | total spent 661786.18 | batch P/L: 0.00 | total P/L: 455283.40 | bank: 460283.40 | next offset: 59600 | timestamp None

batch:4907 | markets_total:133110 | total spent 661786.18 | batch P/L: 0.00 | total P/L: 455283.40 | bank: 460283.40 | next offset: 59650 | timestamp None

batch:4908 | markets_total:133128 | total spent 661896.18 | batch P/L: -35.00 | total P/L: 455248.40 | bank: 460248.40 | next offset: 59700 | timestamp 2025-06-30T12:47:58.744788Z

batch:4909 | markets_total:133163 | total spent 662066.18 | batch P/L: 5.00 | total P/L: 455253.40 | bank: 460253.40 | next offset: 59750 | timestamp 2025-06-30T14:19:02.095743Z

batch:4910 | markets_total:133213 | total spent 662169.50 | batch P/L: 29.98 | total P/L: 455283.38 | bank: 460283.38 | next offset: 59800 | timestamp 2025-06-30T15:11:28.20929Z

batch:4911 | markets_total:133263 | total spent 662449.92 | batch P/L: -25.42 | total P/L: 455257.96 | bank: 460257.96 | next offset: 59850 | timestamp 2025-06-30T17:29:43.200972Z

batch:4912 | markets_total:133313 | total spent 662555.92 | batch P/L: 34.00 | total P/L: 455291.96 | bank: 460291.96 | next offset: 59900 | timestamp 2025-06-30T20:27:16.923798Z

batch:4913 | markets_total:133363 | total spent 662665.92 | batch P/L: 65.00 | total P/L: 455356.96 | bank: 460356.96 | next offset: 59950 | timestamp 2025-06-30T20:34:25.549529Z

batch:4914 | markets_total:133413 | total spent 662815.92 | batch P/L: 75.00 | total P/L: 455431.96 | bank: 460431.96 | next offset: 60000 | timestamp 2025-07-01T00:30:19.177519Z

batch:4915 | markets_total:133463 | total spent 662995.92 | batch P/L: 195.00 | total P/L: 455626.96 | bank: 460626.96 | next offset: 60050 | timestamp 2025-07-01T04:59:47.631268Z

batch:4916 | markets_total:133511 | total spent 663153.65 | batch P/L: 186.59 | total P/L: 455813.55 | bank: 460813.55 | next offset: 60100 | timestamp 2025-07-01T05:00:53.10636Z

batch:4917 | markets_total:133542 | total spent 663373.65 | batch P/L: 205.00 | total P/L: 456018.55 | bank: 461018.55 | next offset: 60150 | timestamp 2025-07-01T13:53:11.833185Z

batch:4918 | markets_total:133592 | total spent 663449.65 | batch P/L: 89.00 | total P/L: 456107.55 | bank: 461107.55 | next offset: 60200 | timestamp 2025-07-01T15:56:58.194938Z

batch:4919 | markets_total:133640 | total spent 663682.71 | batch P/L: 124.60 | total P/L: 456232.15 | bank: 461232.15 | next offset: 60250 | timestamp 2025-07-01T16:38:32.689818Z

batch:4920 | markets_total:133680 | total spent 663942.71 | batch P/L: 115.00 | total P/L: 456347.15 | bank: 461347.15 | next offset: 60300 | timestamp 2025-07-01T20:44:43.792571Z

batch:4921 | markets_total:133730 | total spent 664080.33 | batch P/L: 131.42 | total P/L: 456478.57 | bank: 461478.57 | next offset: 60350 | timestamp 2025-07-01T22:11:14.523083Z

batch:4922 | markets_total:133765 | total spent 664140.33 | batch P/L: 40.00 | total P/L: 456518.57 | bank: 461518.57 | next offset: 60400 | timestamp 2025-07-01T22:59:19.456653Z

batch:4923 | markets_total:133778 | total spent 664248.33 | batch P/L: 112.00 | total P/L: 456630.57 | bank: 461630.57 | next offset: 60450 | timestamp 2025-07-02T11:29:33.691459Z

batch:4924 | markets_total:133785 | total spent 664318.33 | batch P/L: 80.00 | total P/L: 456710.57 | bank: 461710.57 | next offset: 60500 | timestamp 2025-07-02T14:40:36.444705Z

batch:4925 | markets_total:133832 | total spent 664578.33 | batch P/L: 215.00 | total P/L: 456925.57 | bank: 461925.57 | next offset: 60550 | timestamp 2025-07-02T14:43:43.793629Z

batch:4926 | markets_total:133881 | total spent 664718.33 | batch P/L: 210.00 | total P/L: 457135.57 | bank: 462135.57 | next offset: 60600 | timestamp 2025-07-02T16:54:11.275542Z

batch:4927 | markets_total:133924 | total spent 664858.33 | batch P/L: 35.00 | total P/L: 457170.57 | bank: 462170.57 | next offset: 60650 | timestamp 2025-07-02T17:17:01.81825Z

batch:4928 | markets_total:133963 | total spent 665118.33 | batch P/L: 190.00 | total P/L: 457360.57 | bank: 462360.57 | next offset: 60700 | timestamp 2025-07-02T19:13:04.925003Z

batch:4929 | markets_total:133977 | total spent 665206.39 | batch P/L: 82.09 | total P/L: 457442.66 | bank: 462442.66 | next offset: 60750 | timestamp 2025-07-03T09:18:02.349483Z

batch:4930 | markets_total:133977 | total spent 665206.39 | batch P/L: 0.00 | total P/L: 457442.66 | bank: 462442.66 | next offset: 60800 | timestamp None

batch:4931 | markets_total:134002 | total spent 665386.39 | batch P/L: 170.00 | total P/L: 457612.66 | bank: 462612.66 | next offset: 60850 | timestamp 2025-07-03T14:08:38.399413Z

batch:4932 | markets_total:134052 | total spent 665502.55 | batch P/L: 167.84 | total P/L: 457780.51 | bank: 462780.51 | next offset: 60900 | timestamp 2025-07-03T18:00:07.824677Z

batch:4933 | markets_total:134101 | total spent 665612.55 | batch P/L: 90.00 | total P/L: 457870.51 | bank: 462870.51 | next offset: 60950 | timestamp 2025-07-03T19:36:19.839614Z

batch:4934 | markets_total:134151 | total spent 665752.55 | batch P/L: 210.00 | total P/L: 458080.51 | bank: 463080.51 | next offset: 61000 | timestamp 2025-07-03T20:24:48.195563Z

batch:4935 | markets_total:134201 | total spent 665918.70 | batch P/L: 174.23 | total P/L: 458254.74 | bank: 463254.74 | next offset: 61050 | timestamp 2025-07-03T22:15:21.301104Z

batch:4936 | markets_total:134225 | total spent 666068.70 | batch P/L: 150.00 | total P/L: 458404.74 | bank: 463404.74 | next offset: 61100 | timestamp 2025-07-03T22:18:21.943477Z

batch:4937 | markets_total:134247 | total spent 666258.70 | batch P/L: 210.00 | total P/L: 458614.74 | bank: 463614.74 | next offset: 61150 | timestamp 2025-07-04T08:52:47.085182Z

batch:4938 | markets_total:134247 | total spent 666258.70 | batch P/L: 0.00 | total P/L: 458614.74 | bank: 463614.74 | next offset: 61200 | timestamp None

batch:4939 | markets_total:134247 | total spent 666258.70 | batch P/L: 0.00 | total P/L: 458614.74 | bank: 463614.74 | next offset: 61250 | timestamp None

batch:4940 | markets_total:134247 | total spent 666258.70 | batch P/L: 0.00 | total P/L: 458614.74 | bank: 463614.74 | next offset: 61300 | timestamp None

batch:4941 | markets_total:134252 | total spent 666308.70 | batch P/L: 50.00 | total P/L: 458664.74 | bank: 463664.74 | next offset: 61350 | timestamp 2025-07-04T13:24:24.981301Z

batch:4942 | markets_total:134297 | total spent 666538.70 | batch P/L: 95.00 | total P/L: 458759.74 | bank: 463759.74 | next offset: 61400 | timestamp 2025-07-04T13:32:55.464409Z

batch:4943 | markets_total:134312 | total spent 666668.70 | batch P/L: 70.00 | total P/L: 458829.74 | bank: 463829.74 | next offset: 61450 | timestamp 2025-07-04T14:15:59.858151Z

batch:4944 | markets_total:134352 | total spent 666828.70 | batch P/L: 65.00 | total P/L: 458894.74 | bank: 463894.74 | next offset: 61500 | timestamp 2025-07-05T14:02:31.451047Z

batch:4945 | markets_total:134372 | total spent 666968.70 | batch P/L: 135.00 | total P/L: 459029.74 | bank: 464029.74 | next offset: 61550 | timestamp 2025-07-06T04:27:12.309864Z

batch:4946 | markets_total:134419 | total spent 667138.70 | batch P/L: 155.00 | total P/L: 459184.74 | bank: 464184.74 | next offset: 61600 | timestamp 2025-07-06T21:54:21.286635Z

batch:4947 | markets_total:134469 | total spent 667205.53 | batch P/L: 75.25 | total P/L: 459259.99 | bank: 464259.99 | next offset: 61650 | timestamp 2025-07-07T00:09:46.307394Z

batch:4948 | markets_total:134519 | total spent 667295.53 | batch P/L: 135.00 | total P/L: 459394.99 | bank: 464394.99 | next offset: 61700 | timestamp 2025-07-07T00:18:00.061348Z

batch:4949 | markets_total:134555 | total spent 667435.53 | batch P/L: 85.00 | total P/L: 459479.99 | bank: 464479.99 | next offset: 61750 | timestamp 2025-07-07T01:07:50.910499Z

batch:4950 | markets_total:134569 | total spent 667535.53 | batch P/L: 100.00 | total P/L: 459579.99 | bank: 464579.99 | next offset: 61800 | timestamp 2025-07-07T08:51:25.623477Z

batch:4951 | markets_total:134571 | total spent 667555.53 | batch P/L: 5.00 | total P/L: 459584.99 | bank: 464584.99 | next offset: 61850 | timestamp 2025-07-07T09:11:54.738773Z

batch:4952 | markets_total:134609 | total spent 667675.53 | batch P/L: 5.00 | total P/L: 459589.99 | bank: 464589.99 | next offset: 61900 | timestamp 2025-07-07T10:31:03.492981Z

batch:4953 | markets_total:134658 | total spent 667685.53 | batch P/L: -10.00 | total P/L: 459579.99 | bank: 464579.99 | next offset: 61950 | timestamp 2025-07-07T17:31:06.088571Z

batch:4954 | markets_total:134701 | total spent 667891.59 | batch P/L: 134.08 | total P/L: 459714.07 | bank: 464714.07 | next offset: 62000 | timestamp 2025-07-07T17:31:07.233026Z

batch:4955 | markets_total:134728 | total spent 668061.59 | batch P/L: 180.00 | total P/L: 459894.07 | bank: 464894.07 | next offset: 62050 | timestamp 2025-07-08T02:38:54.969012Z

batch:4956 | markets_total:134728 | total spent 668061.59 | batch P/L: 0.00 | total P/L: 459894.07 | bank: 464894.07 | next offset: 62100 | timestamp None

batch:4957 | markets_total:134746 | total spent 668071.59 | batch P/L: 15.00 | total P/L: 459909.07 | bank: 464909.07 | next offset: 62150 | timestamp 2025-07-08T12:50:59.911383Z

batch:4958 | markets_total:134796 | total spent 668241.59 | batch P/L: 105.00 | total P/L: 460014.07 | bank: 465014.07 | next offset: 62200 | timestamp 2025-07-08T14:37:10.382477Z

batch:4959 | markets_total:134845 | total spent 668536.39 | batch P/L: 167.20 | total P/L: 460181.27 | bank: 465181.27 | next offset: 62250 | timestamp 2025-07-08T15:55:14.855196Z

batch:4960 | markets_total:134895 | total spent 668741.48 | batch P/L: 207.64 | total P/L: 460388.91 | bank: 465388.91 | next offset: 62300 | timestamp 2025-07-08T17:58:51.62952Z

